country,date,ypred,yerr,ytrue
AND,2020-09-12,6.076671,11.240142245311656,NA
AND,2020-09-13,4.117507,9.907368034598084,NA
AND,2020-09-14,3.124114,9.277176681686951,NA
ARE,2020-04-11,2.4770484,14.663294921956998,NA
ARE,2020-04-12,3.1091976,17.581110598825806,NA
ARE,2020-04-13,3.7800121,20.524607015077816,NA
ARE,2020-04-14,4.7348185,24.301029972840563,NA
ARE,2020-04-15,5.709283,27.708424088600808,NA
ARE,2020-04-16,6.950092,31.640599958888192,NA
ARE,2020-04-17,7.6439204,34.07307626507087,NA
ARE,2020-04-18,8.284399,36.009910031435155,NA
ARE,2020-04-19,8.625815,37.10653902141555,NA
ARE,2020-04-20,7.935024,35.479557931084514,NA
ARE,2020-04-21,7.9159536,35.06846684723085,NA
ARE,2020-04-22,7.68036,33.92003626861357,NA
ARE,2020-04-23,8.75294,36.17534755071188,NA
ARE,2020-04-24,8.724246,35.362425207095576,NA
ARE,2020-04-25,8.856956,35.06937991099202,NA
ARE,2020-04-26,9.0191555,34.66893904808391,NA
ARE,2020-04-27,10.240748,36.88462730423018,NA
ARE,2020-04-28,10.596178,36.64086555521594,NA
ARE,2020-04-29,10.893586,35.90569376578458,NA
ARE,2020-04-30,8.706024,28.205542419726203,NA
ARE,2020-05-01,9.339255,28.058773441523034,NA
ARE,2020-05-02,7.440316,21.07110523575174,NA
ARE,2020-05-03,5.3934627,14.046641874166411,NA
ARE,2020-05-04,5.1898932,12.808995988718033,NA
ARE,2020-05-05,3.8382256,10.055462816416087,NA
ARE,2020-05-06,3.9067698,10.116189220138104,NA
ARE,2020-05-07,3.6991813,9.717108099665678,NA
ARE,2020-05-08,3.5566015,9.30975904451184,NA
ARE,2020-05-09,3.688875,9.354645872098965,NA
ARE,2020-05-10,3.8062158,9.435259330043426,NA
ARE,2020-05-11,3.8582892,9.472084045475635,NA
ARE,2020-05-12,3.917388,9.565861386710521,NA
ARE,2020-05-13,4.0391307,9.700990444159881,NA
ARE,2020-05-14,4.049795,9.736221129812412,NA
ARE,2020-05-15,4.1101546,9.801353011442004,NA
ARE,2020-05-16,3.8282259,9.584375560889201,NA
ARE,2020-05-17,3.6105254,9.391300893426882,NA
ARE,2020-05-18,3.176721,9.053431720774887,NA
ARE,2020-05-19,2.9268663,8.90083457118976,NA
ARE,2020-05-20,2.5859165,8.790373562501209,NA
ARE,2020-05-21,2.2422097,8.907561026523792,NA
ARE,2020-05-22,2.1629903,10.171222660361265,NA
ARE,2020-05-23,2.0856855,9.833071576536009,NA
ARE,2020-05-24,2.021737,9.39979654664825,NA
ARE,2020-05-25,1.9836926,9.325864657210236,NA
ARE,2020-05-26,2.019637,9.14563747564389,NA
ARE,2020-05-27,2.114898,8.98979478946408,NA
ARE,2020-05-28,2.0819957,8.946986440954372,NA
ARE,2020-05-29,1.9897573,9.02569494572806,NA
ARE,2020-05-30,1.9445004,9.023624130255353,NA
ARE,2020-05-31,1.9406743,8.973036675564662,NA
ARE,2020-06-01,1.8281384,9.082745008790624,NA
ARE,2020-06-02,1.7798378,9.131221687784048,NA
ARE,2020-06-03,1.7371938,9.245323456110185,NA
ARE,2020-06-04,1.6937919,9.342363303350186,NA
ARE,2020-06-05,1.729228,9.172797290736119,NA
ARE,2020-06-06,1.6763463,9.217053513135678,NA
ARE,2020-06-07,1.5691769,9.609908502181566,NA
ARE,2020-06-08,1.527071,9.63800875105178,NA
ARE,2020-06-09,1.5815296,9.886217580399165,NA
ARE,2020-06-10,1.5563414,9.765416179355482,NA
ARE,2020-06-11,1.511924,9.668064313923717,NA
ARE,2020-06-12,1.4980321,9.559534533622083,NA
ARE,2020-06-13,1.4666383,9.48120373508053,NA
ARE,2020-06-14,1.437962,9.719754232891972,NA
ARE,2020-06-15,1.4219661,9.418969790831989,NA
ARE,2020-06-16,1.3919625,9.730377083820702,NA
ARE,2020-06-17,1.3704197,9.500470037321463,NA
ARE,2020-06-18,1.3806119,9.272800763397543,NA
ARE,2020-06-19,1.4386187,9.045021462006,NA
ARE,2020-06-20,1.3779085,9.948876307308774,NA
ARE,2020-06-21,1.4303815,10.57658465229387,NA
ARE,2020-06-22,1.3685067,10.38315417461287,NA
ARE,2020-06-23,1.4516404,11.223876791715023,NA
ARE,2020-06-24,1.4210601,11.051336205672804,NA
ARE,2020-06-25,1.393826,10.843250726184944,NA
ARE,2020-06-26,1.3135355,10.147510372587861,NA
ARE,2020-06-27,1.3354146,10.303170227055302,NA
ARE,2020-06-28,1.3247414,10.376669670227539,NA
ARE,2020-06-29,1.3173659,10.35350368798989,NA
ARE,2020-06-30,1.4780688,11.628862172216165,NA
ARE,2020-07-01,1.599684,12.3068897457271,NA
ARE,2020-07-02,1.443042,11.441816572059265,NA
ARE,2020-07-03,1.3490148,10.610024244045604,NA
ARE,2020-07-04,1.3246288,9.949486111283555,NA
ARE,2020-07-05,1.4106271,9.999694764941438,NA
ARE,2020-07-06,1.5045199,10.16786381189694,NA
ARE,2020-07-07,1.4433422,9.619851481892452,NA
ARE,2020-07-08,1.4061382,9.360080462639026,NA
ARE,2020-07-09,1.3683119,8.981630860846588,NA
ARE,2020-07-10,1.3048091,8.748889375405321,NA
ARE,2020-07-11,1.2406354,8.560654274317365,NA
ARE,2020-07-12,1.1953762,8.480063259786698,NA
ARE,2020-07-13,1.16432,8.437328810322409,NA
ARE,2020-07-14,1.1521962,8.428024646804136,NA
ARE,2020-07-15,1.1178885,8.378494769563426,NA
ARE,2020-07-16,1.0546963,8.294142567321162,NA
ARE,2020-07-17,1.0030072,8.222072933827675,NA
ARE,2020-07-18,0.99219304,8.183256228571205,NA
