country,date,ypred,yerr,ytrue
CYP,2020-05-07,2.3961446,5.759207439912376,NA
CYP,2020-05-08,2.3875422,5.7524723851320845,NA
CYP,2020-05-09,2.3688812,5.742686495466494,NA
CYP,2020-05-10,2.351953,5.714180884459704,NA
CYP,2020-05-11,2.3248696,5.695746642702125,NA
CYP,2020-05-12,2.2862687,5.670316325828848,NA
CYP,2020-05-13,2.2446496,5.641153965754373,NA
CYP,2020-05-14,2.1945846,5.60779702714309,NA
CYP,2020-05-15,2.1886108,5.592803873051999,NA
CYP,2020-05-16,2.1571152,5.581292693728884,NA
CYP,2020-05-17,2.1362936,5.568558551995125,NA
CYP,2020-05-18,2.1299744,5.559549882321254,NA
CYP,2020-05-19,2.1398168,5.554706586111696,NA
CYP,2020-05-20,2.1199667,5.545409151283551,NA
CYP,2020-05-21,2.0883598,5.5363621499520335,NA
CYP,2020-05-22,2.060275,5.512335136812045,NA
CYP,2020-05-23,2.0415983,5.496231824902813,NA
CYP,2020-05-24,1.977784,5.465304748322947,NA
CYP,2020-05-25,1.9536881,5.445603371482578,NA
CYP,2020-05-26,1.9099216,5.422456161151442,NA
CYP,2020-05-27,1.8779473,5.4012280891465005,NA
CYP,2020-05-28,1.810581,5.366972364429246,NA
CYP,2020-05-29,1.7419797,5.333875350963152,NA
CYP,2020-05-30,1.6006819,5.283047937986559,NA
CYP,2020-05-31,1.5317174,5.28402010183717,NA
CYP,2020-06-01,1.491892,5.255082255757484,NA
CYP,2020-06-02,1.5310318,5.274306859789405,NA
CYP,2020-06-03,1.5240915,5.260153716595893,NA
CYP,2020-06-04,1.6228849,5.323944531125314,NA
CYP,2020-06-05,1.5689902,5.286725221676834,NA
CYP,2020-06-06,1.577437,5.287146139784139,NA
CYP,2020-06-07,1.5295136,5.262994640022649,NA
CYP,2020-06-08,1.5506458,5.28224589368322,NA
CYP,2020-06-09,1.5508045,5.280171603409405,NA
CYP,2020-06-10,1.5616298,5.307204183572329,NA
CYP,2020-06-11,1.546133,5.305264966758794,NA
CYP,2020-06-12,1.5327755,5.313159462917057,NA
CYP,2020-06-13,1.4969027,5.288835653227859,NA
CYP,2020-06-14,1.392346,5.240322742246336,NA
CYP,2020-06-15,1.332935,5.204779438895547,NA
CYP,2020-06-16,1.3049031,5.2031658586403084,NA
CYP,2020-06-17,1.1928219,5.150344469339257,NA
CYP,2020-06-18,1.1105208,5.117372672621475,NA
CYP,2020-06-19,1.0066273,5.056410004299595,NA
CYP,2020-06-20,0.95102614,5.017831928853377,NA
CYP,2020-06-21,0.92314744,4.998701146116839,NA
CYP,2020-06-22,0.91701114,4.990474807322375,NA
CYP,2020-06-23,0.9370961,4.99665204521805,NA
CYP,2020-06-24,0.754589,5.0482417105867095,NA
CYP,2020-06-25,0.81268924,4.9896716678288175,NA
CYP,2020-06-26,0.5656397,5.088085460862093,NA
CYP,2020-06-27,0.31027448,5.185558850561094,NA
CYP,2020-06-28,0.2304159,5.199302757676298,NA
CYP,2020-06-29,0.08757247,5.218159377794807,NA
CYP,2020-06-30,0.0,5.272829448184666,NA
CYP,2020-07-01,0.0,5.351885754106177,NA
CYP,2020-07-02,0.0,5.459203078552348,NA
CYP,2020-07-03,0.0,5.729811439257956,NA
CYP,2020-07-04,0.0,6.159672504824032,NA
CYP,2020-07-05,0.0,6.253747884338472,NA
CYP,2020-07-06,0.0,6.2620465056873575,NA
CYP,2020-07-07,0.0,6.2777245187284105,NA
CYP,2020-07-08,0.0,6.1675199078029,NA
CYP,2020-07-09,0.0,6.256953141044579,NA
CYP,2020-07-10,0.0,6.128180675154834,NA
CYP,2020-07-11,0.0,6.189048426991112,NA
CYP,2020-07-12,0.0,6.241404360449307,NA
CYP,2020-07-13,0.0,6.2287198673387865,NA
CYP,2020-07-14,0.0,6.07678157288419,NA
CYP,2020-07-15,0.0,5.893225866948676,NA
CYP,2020-07-16,0.0,5.967711213961627,NA
CYP,2020-07-17,0.0,5.9416394806837225,NA
CYP,2020-07-18,0.0,5.880251878557068,NA
CYP,2020-07-19,0.0,5.840529694395937,NA
CYP,2020-07-20,0.0,5.924963019226815,NA
CYP,2020-07-21,0.0,5.972620586647699,NA
CYP,2020-07-22,0.0,6.099241368821523,NA
CYP,2020-07-23,0.0,6.041747167921591,NA
CYP,2020-07-24,0.0,6.276070781498494,NA
CYP,2020-07-25,0.0,6.250117693827593,NA
CYP,2020-07-26,0.0,6.10219546190419,NA
CYP,2020-07-27,0.0,6.033709201844706,NA
CYP,2020-07-28,0.0,6.254718952998864,NA
CYP,2020-07-29,0.0,6.056792161016359,NA
CYP,2020-07-30,0.0,6.201426996967269,NA
CYP,2020-07-31,0.017220609,6.085248853526722,NA
CYP,2020-08-01,0.2351338,5.871140626066065,NA
CYP,2020-08-02,0.3167131,5.758449568281183,NA
CYP,2020-08-03,0.42508042,5.471533460158891,NA
CYP,2020-08-04,0.40868837,5.418501064209077,NA
CYP,2020-08-05,0.5028928,5.269537671451299,NA
CYP,2020-08-06,0.5396241,5.220676489980297,NA
CYP,2020-08-07,0.6136909,5.128621006292153,NA
CYP,2020-08-08,0.7836176,5.086352504873039,NA
CYP,2020-08-09,0.8362199,5.134310884540602,NA
CYP,2020-08-10,0.8279155,5.130977490578932,NA
CYP,2020-08-11,0.9606006,5.262098044297114,NA
CYP,2020-08-12,0.8768294,5.1762289250897995,NA
CYP,2020-08-13,0.9133615,5.21595402975818,NA
CYP,2020-08-14,0.8330012,5.136609688809206,NA
CYP,2020-08-15,0.944458,5.249584765924084,NA
CYP,2020-08-16,0.8630766,5.168255575235805,NA
CYP,2020-08-17,0.76261514,5.08858231215788,NA
CYP,2020-08-18,0.785519,5.08724289452067,NA
CYP,2020-08-19,0.763171,5.064234773347281,NA
CYP,2020-08-20,0.798612,5.089363912910474,NA
CYP,2020-08-21,0.8278182,5.122426245352982,NA
CYP,2020-08-22,0.8595051,5.14684241608394,NA
CYP,2020-08-23,0.7567771,5.0678353937222615,NA
CYP,2020-08-24,0.66111135,5.070016282510676,NA
CYP,2020-08-25,0.6593035,5.113701960072512,NA
CYP,2020-08-26,0.66924435,5.140054427109756,NA
CYP,2020-08-27,0.6331193,5.1427584517592,NA
CYP,2020-08-28,0.82595867,5.1422550293221025,NA
CYP,2020-08-29,0.7293796,5.048354150115808,NA
CYP,2020-08-30,0.74738896,5.054084185338934,NA
CYP,2020-08-31,0.64391196,4.985862961312325,NA
CYP,2020-09-01,0.60337037,4.985962258558801,NA
CYP,2020-09-02,0.491485,5.024224554158688,NA
CYP,2020-09-03,0.36327153,5.109211315113308,NA
CYP,2020-09-04,0.3695765,5.13465732971305,NA
CYP,2020-09-05,0.0,5.4849345727357095,NA
CYP,2020-09-06,0.0,5.922692324840485,NA
CYP,2020-09-07,0.0,6.1159875573890075,NA
CYP,2020-09-08,0.0,5.960905701943946,NA
CYP,2020-09-09,0.0,5.7660786633431655,NA
CYP,2020-09-10,0.0,5.761586193066931,NA
CYP,2020-09-11,0.0,5.858311567846704,NA
CYP,2020-09-12,0.0,5.745058312416331,NA
CYP,2020-09-13,0.0,5.6911402726431675,NA
CYP,2020-09-14,0.0,5.776843288000678,NA
CYP,2020-09-15,0.10753922,5.75728830158618,NA
CYP,2020-09-16,0.3105387,5.424842945700932,NA
CYP,2020-09-17,0.34663796,5.532596885980873,NA
CYP,2020-09-18,0.49931175,5.39367200676575,NA
CYP,2020-09-19,0.58787555,5.2941104543835005,NA
CYP,2020-09-20,0.7330611,5.187611967157351,NA
CYP,2020-09-21,0.8165393,5.168200085598069,NA
CYP,2020-09-22,0.82584065,5.118717201146372,NA
CYP,2020-09-23,0.9283331,5.1005012673056775,NA
CYP,2020-09-24,0.9840571,5.146111924208209,NA
CYP,2020-09-25,0.97084945,5.208610414279816,NA
CYP,2020-09-26,0.9418816,5.188415836777721,NA
CYP,2020-09-27,0.96513164,5.192415471455637,NA
CZE,2020-04-11,7.5994964,10.067877782793342,NA
CZE,2020-04-12,6.9092264,9.675999009194626,NA
CZE,2020-04-13,6.512031,9.398213501923864,NA
CZE,2020-04-14,6.093056,9.084193991337855,NA
CZE,2020-04-15,5.6866655,8.746724267793592,NA
CZE,2020-04-16,5.3760366,8.51055598882535,NA
CZE,2020-04-17,5.092071,8.40868869596978,NA
CZE,2020-04-18,4.682765,8.144723759129516,NA
CZE,2020-04-19,4.320866,7.909695938242125,NA
CZE,2020-04-20,4.0390205,7.640824549223038,NA
CZE,2020-04-21,3.9737215,7.489058199632744,NA
CZE,2020-04-22,4.05398,7.461629525674134,NA
CZE,2020-04-23,4.134228,7.439581886322358,NA
CZE,2020-04-24,4.123758,7.428479578014146,NA
CZE,2020-04-25,4.09717,7.418774002297911,NA
CZE,2020-04-26,3.9345553,7.324332099123683,NA
CZE,2020-04-27,3.538575,7.039809711755599,NA
CZE,2020-04-28,3.0812693,6.7283237412083565,NA
CZE,2020-04-29,2.6675978,6.435504922871824,NA
CZE,2020-04-30,2.3638825,6.196020407922003,NA
CZE,2020-05-01,2.1830494,6.050552132214824,NA
CZE,2020-05-02,2.0294468,5.941347064895386,NA
CZE,2020-05-03,1.8417543,5.798710586029809,NA
CZE,2020-05-04,1.6990464,5.681154328230999,NA
CZE,2020-05-05,1.6214981,5.617558092497062,NA
CZE,2020-05-06,1.539546,5.54923063501926,NA
CZE,2020-05-07,1.4976069,5.514457250392067,NA
CZE,2020-05-08,1.5177741,5.526929276600201,NA
CZE,2020-05-09,1.540349,5.537221144146733,NA
CZE,2020-05-10,1.4931918,5.4983627000045825,NA
CZE,2020-05-11,1.4135431,5.432389171369716,NA
CZE,2020-05-12,1.348106,5.378193318344462,NA
CZE,2020-05-13,1.3397783,5.372591420376899,NA
CZE,2020-05-14,1.3790518,5.4115750812673635,NA
CZE,2020-05-15,1.4425753,5.457951641196024,NA
CZE,2020-05-16,1.4705187,5.480300457857883,NA
CZE,2020-05-17,1.4389697,5.454415271980528,NA
CZE,2020-05-18,1.3758478,5.407973730765571,NA
CZE,2020-05-19,1.4031601,5.421044460959811,NA
CZE,2020-05-20,1.4428982,5.455739356954679,NA
CZE,2020-05-21,1.5357727,5.531431238524997,NA
CZE,2020-05-22,1.5729357,5.5647575118101615,NA
CZE,2020-05-23,1.5762724,5.563393999988144,NA
CZE,2020-05-24,1.6102713,5.587892309985489,NA
CZE,2020-05-25,1.6035321,5.582890576257657,NA
CZE,2020-05-26,1.521829,5.51916401288772,NA
CZE,2020-05-27,1.4520113,5.464667712679194,NA
CZE,2020-05-28,1.3638083,5.397679672838602,NA
CZE,2020-05-29,1.3348991,5.369780067086042,NA
CZE,2020-05-30,1.1617388,5.246531740658347,NA
CZE,2020-05-31,1.0402142,5.16210973279306,NA
CZE,2020-06-01,0.91422576,5.072129999632356,NA
CZE,2020-06-02,0.8365437,5.014462758677904,NA
CZE,2020-06-03,0.75080913,4.946732909995989,NA
CZE,2020-06-04,0.677814,4.891427264216001,NA
CZE,2020-06-05,0.6663726,4.884435934924584,NA
CZE,2020-06-06,0.6618895,4.879063296776091,NA
CZE,2020-06-07,0.65595096,4.87047700546315,NA
CZE,2020-06-08,0.6842829,4.874180573718668,NA
CZE,2020-06-09,0.69458395,4.867633161529144,NA
CZE,2020-06-10,0.70033324,4.858672680224887,NA
CZE,2020-06-11,0.76587886,4.8750450438644615,NA
CZE,2020-06-12,0.800767,4.893339831400887,NA
CZE,2020-06-13,0.84391767,4.9198609577317765,NA
CZE,2020-06-14,0.82585496,4.911910241808965,NA
CZE,2020-06-15,0.7775242,4.887948940082086,NA
CZE,2020-06-16,0.7496373,4.8750172990455924,NA
CZE,2020-06-17,0.7505133,4.8792480188596095,NA
CZE,2020-06-18,0.74369365,4.879084470453649,NA
CZE,2020-06-19,0.72619444,4.868442872164013,NA
CZE,2020-06-20,0.7647223,4.882720136915621,NA
CZE,2020-06-21,0.76244265,4.887782106105469,NA
CZE,2020-06-22,0.73599917,4.87877234124138,NA
CZE,2020-06-23,0.7186149,4.878207953215453,NA
CZE,2020-06-24,0.72088456,4.891139229188539,NA
CZE,2020-06-25,0.7457624,4.915787945309222,NA
CZE,2020-06-26,0.7785414,4.955590078356303,NA
CZE,2020-06-27,0.83024096,5.003488587625254,NA
CZE,2020-06-28,0.90084416,5.062559497376402,NA
CZE,2020-06-29,0.96613157,5.128274196056299,NA
CZE,2020-06-30,0.9717001,5.167882480434708,NA
CZE,2020-07-01,0.888215,5.143742297638808,NA
CZE,2020-07-02,0.9540535,5.227785369688498,NA
CZE,2020-07-03,1.0338063,5.306901180945214,NA
CZE,2020-07-04,1.1046715,5.3732729937562045,NA
CZE,2020-07-05,1.1453347,5.413025478180047,NA
CZE,2020-07-06,1.1352738,5.415440737675218,NA
CZE,2020-07-07,1.1085874,5.412606020326367,NA
CZE,2020-07-08,1.0880232,5.374748945107319,NA
CZE,2020-07-09,1.0465661,5.308860841309494,NA
CZE,2020-07-10,0.9899303,5.23630594958833,NA
CZE,2020-07-11,0.93858486,5.186928933524421,NA
CZE,2020-07-12,0.84976137,5.141094492753912,NA
CZE,2020-07-13,0.78131276,5.114256856449879,NA
CZE,2020-07-14,0.68842375,5.059739747627202,NA
CZE,2020-07-15,0.65940875,5.027689005883169,NA
CZE,2020-07-16,0.6613715,5.014867979058744,NA
CZE,2020-07-17,0.7023253,5.035210407240335,NA
CZE,2020-07-18,0.76529104,5.076726147915942,NA
CZE,2020-07-19,0.7784374,5.0752425302332975,NA
CZE,2020-07-20,0.78226256,5.07007578784588,NA
CZE,2020-07-21,0.82840216,5.087524723470227,NA
CZE,2020-07-22,0.9007967,5.112712273178406,NA
CZE,2020-07-23,1.0379684,5.204740377111087,NA
CZE,2020-07-24,1.164228,5.303176439012138,NA
CZE,2020-07-25,1.3066691,5.41599125329171,NA
CZE,2020-07-26,1.3862523,5.489972447740751,NA
CZE,2020-07-27,1.4331778,5.536628281175125,NA
CZE,2020-07-28,1.522612,5.600886741927841,NA
CZE,2020-07-29,1.5911827,5.655053389880602,NA
CZE,2020-07-30,1.6814243,5.7328750513624716,NA
CZE,2020-07-31,1.757075,5.816954264689372,NA
CZE,2020-08-01,1.7903178,5.854227968585371,NA
CZE,2020-08-02,1.7364868,5.8267956439927,NA
CZE,2020-08-03,1.6447922,5.765681839420667,NA
CZE,2020-08-04,1.6111568,5.7260432547795475,NA
CZE,2020-08-05,1.6174027,5.702103856857038,NA
CZE,2020-08-06,1.653711,5.735309294154763,NA
CZE,2020-08-07,1.7030163,5.78520397012861,NA
CZE,2020-08-08,1.7670835,5.816857157823333,NA
CZE,2020-08-09,1.7687465,5.806397726173373,NA
CZE,2020-08-10,1.7173798,5.764954633115591,NA
CZE,2020-08-11,1.6663913,5.724902066571883,NA
CZE,2020-08-12,1.6922095,5.723961663237609,NA
CZE,2020-08-13,1.7530433,5.778742712902941,NA
CZE,2020-08-14,1.8334163,5.856873218026425,NA
CZE,2020-08-15,1.8843006,5.891067247028037,NA
CZE,2020-08-16,1.8851846,5.8906204094188945,NA
CZE,2020-08-17,1.8273542,5.864583722227982,NA
CZE,2020-08-18,1.7949337,5.847278986649068,NA
CZE,2020-08-19,1.7988044,5.82787623167494,NA
CZE,2020-08-20,1.8404831,5.8646038007153205,NA
CZE,2020-08-21,1.8728031,5.918276517879543,NA
CZE,2020-08-22,1.9669617,5.992484051640405,NA
CZE,2020-08-23,1.9784559,6.002375809693783,NA
CZE,2020-08-24,1.914759,5.969800471835095,NA
CZE,2020-08-25,1.8988825,5.945078012906366,NA
CZE,2020-08-26,1.9322153,5.955066512762378,NA
CZE,2020-08-27,1.9953536,6.007700259472662,NA
CZE,2020-08-28,2.049611,6.081608076177064,NA
CZE,2020-08-29,2.1208773,6.143239540659035,NA
CZE,2020-08-30,2.1503818,6.172319761467124,NA
CZE,2020-08-31,2.1514618,6.179292472524827,NA
CZE,2020-09-01,2.129772,6.178990930151336,NA
CZE,2020-09-02,2.1635678,6.174087398479762,NA
CZE,2020-09-03,2.250523,6.2401989210821585,NA
CZE,2020-09-04,2.3511035,6.3426671083042745,NA
CZE,2020-09-05,2.4467893,6.421508391879556,NA
CZE,2020-09-06,2.4913337,6.466707622323342,NA
CZE,2020-09-07,2.5036104,6.486605768339633,NA
CZE,2020-09-08,2.5414867,6.51783986324408,NA
CZE,2020-09-09,2.644359,6.576074047668303,NA
CZE,2020-09-10,2.7512844,6.664302571669646,NA
CZE,2020-09-11,2.8617713,6.763276371967975,NA
CZE,2020-09-12,2.965402,6.860373016231816,NA
CZE,2020-09-13,3.0516202,6.933641971975433,NA
CZE,2020-09-14,3.0958354,6.974490376744575,NA
CZE,2020-09-15,3.1615522,7.012672358395107,NA
CZE,2020-09-16,3.2754276,7.073425480321851,NA
CZE,2020-09-17,3.3269837,7.098681296886982,NA
CZE,2020-09-18,3.381492,7.127615492332605,NA
CZE,2020-09-19,3.313458,7.075555260233402,NA
CZE,2020-09-20,3.2517874,7.007357035201381,NA
CZE,2020-09-21,3.1797955,6.926107793399052,NA
CZE,2020-09-22,3.1352053,6.856350017495905,NA
CZE,2020-09-23,3.07996,6.7959751012579455,NA
CZE,2020-09-24,3.3249278,6.889690528253911,NA
CZE,2020-09-25,3.6427662,7.013519305497404,NA
CZE,2020-09-26,3.4506073,6.703570251890104,NA
CZE,2020-09-27,2.8670564,6.371822532174033,NA
DEU,2020-04-11,25.384636,18.78741139796914,NA
DEU,2020-04-12,24.765808,18.411972889803547,NA
DEU,2020-04-13,23.500526,17.584682261548057,NA
DEU,2020-04-14,22.252686,16.765350015546908,NA
DEU,2020-04-15,21.298302,16.15077745330141,NA
DEU,2020-04-16,20.639757,15.844331548139644,NA
DEU,2020-04-17,20.759138,15.943814246826163,NA
DEU,2020-04-18,20.503368,15.87060005059347,NA
DEU,2020-04-19,19.615877,15.430834449754801,NA
DEU,2020-04-20,17.912516,14.51461583601176,NA
DEU,2020-04-21,15.965086,13.44014661645817,NA
DEU,2020-04-22,14.923433,12.86865153613984,NA
DEU,2020-04-23,14.911852,12.86938312320579,NA
DEU,2020-04-24,15.228245,13.065369603184541,NA
DEU,2020-04-25,15.723224,13.34537469596477,NA
DEU,2020-04-26,15.327768,13.118959450955565,NA
DEU,2020-04-27,14.156378,12.4381410227742,NA
DEU,2020-04-28,12.669527,11.60219547128541,NA
DEU,2020-04-29,11.286664,10.809134648245339,NA
DEU,2020-04-30,10.810108,10.534858130434609,NA
DEU,2020-05-01,10.79116,10.536965276414978,NA
DEU,2020-05-02,10.375448,10.296811235178255,NA
DEU,2020-05-03,9.30897,9.674067823776028,NA
DEU,2020-05-04,8.256237,9.032319211448982,NA
DEU,2020-05-05,7.453282,8.504512729199737,NA
DEU,2020-05-06,7.1113687,8.2497196453759,NA
DEU,2020-05-07,7.0573626,8.169183007342399,NA
DEU,2020-05-08,7.149745,8.212475146552393,NA
DEU,2020-05-09,7.0304413,8.132429153736776,NA
DEU,2020-05-10,6.658788,7.881357526275358,NA
DEU,2020-05-11,6.12788,7.501845640623802,NA
DEU,2020-05-12,5.6553226,7.174894123937893,NA
DEU,2020-05-13,5.3788347,6.987975088841404,NA
DEU,2020-05-14,4.9882503,6.758098312614966,NA
DEU,2020-05-15,4.695819,6.600278481623686,NA
DEU,2020-05-16,4.2440534,6.3483073379294845,NA
DEU,2020-05-17,3.7691832,6.084358828942499,NA
DEU,2020-05-18,3.3069236,5.8343228863643635,NA
DEU,2020-05-19,2.8910723,5.622860638471572,NA
DEU,2020-05-20,2.5633447,5.463891222814286,NA
DEU,2020-05-21,2.4787138,5.428370188331273,NA
DEU,2020-05-22,2.4885008,5.443947808935632,NA
DEU,2020-05-23,2.209473,5.319267338765561,NA
DEU,2020-05-24,1.995037,5.22616047246767,NA
DEU,2020-05-25,1.7600907,5.12337394995538,NA
DEU,2020-05-26,1.585647,5.04896745663816,NA
DEU,2020-05-27,1.5518318,5.031659800551998,NA
DEU,2020-05-28,1.5231138,5.0180998853935,NA
DEU,2020-05-29,1.578504,5.044253392874385,NA
DEU,2020-05-30,1.6142371,5.065467592469892,NA
DEU,2020-05-31,1.5255723,5.030217435034251,NA
DEU,2020-06-01,1.448851,4.9951698877890305,NA
DEU,2020-06-02,1.4091698,4.974959977623876,NA
DEU,2020-06-03,1.3288181,4.938537236527642,NA
DEU,2020-06-04,1.3014414,4.92492438717525,NA
DEU,2020-06-05,1.3316065,4.934566441858813,NA
DEU,2020-06-06,1.3221745,4.930441955495989,NA
DEU,2020-06-07,1.3082446,4.926895729568527,NA
DEU,2020-06-08,1.2814866,4.916274209766231,NA
DEU,2020-06-09,1.197949,4.882116687105234,NA
DEU,2020-06-10,1.1454476,4.861146349865044,NA
DEU,2020-06-11,1.1977576,4.883505388302276,NA
DEU,2020-06-12,1.2265573,4.895319570252505,NA
DEU,2020-06-13,1.2679896,4.91410536807022,NA
DEU,2020-06-14,1.2728279,4.915927764593782,NA
DEU,2020-06-15,1.2472855,4.904691478015508,NA
DEU,2020-06-16,1.2119023,4.891281968980349,NA
DEU,2020-06-17,1.2065899,4.889174822999979,NA
DEU,2020-06-18,1.2494226,4.908024141850365,NA
DEU,2020-06-19,1.3450785,4.950498539030555,NA
DEU,2020-06-20,1.412619,4.982173630529647,NA
DEU,2020-06-21,1.5079815,5.023175361929377,NA
DEU,2020-06-22,1.5560207,5.043332337900637,NA
DEU,2020-06-23,1.6689972,5.08741885508244,NA
DEU,2020-06-24,1.7667053,5.124867789413397,NA
DEU,2020-06-25,1.9116919,5.181315718591267,NA
DEU,2020-06-26,2.0826716,5.249166038197216,NA
DEU,2020-06-27,2.1982539,5.298091105764295,NA
DEU,2020-06-28,2.3018563,5.338060072787992,NA
DEU,2020-06-29,2.1628659,5.268832003887187,NA
DEU,2020-06-30,1.9653517,5.1774734262414075,NA
DEU,2020-07-01,1.8429922,5.123003775661532,NA
DEU,2020-07-02,1.720642,5.06916349439388,NA
DEU,2020-07-03,1.651405,5.038054616237746,NA
DEU,2020-07-04,1.5926346,5.011346942506307,NA
DEU,2020-07-05,1.4972074,4.968645840950891,NA
DEU,2020-07-06,1.3850682,4.9195247343347015,NA
DEU,2020-07-07,1.2988288,4.883856579299004,NA
DEU,2020-07-08,1.1890811,4.840883870569403,NA
DEU,2020-07-09,1.1642765,4.831455743041851,NA
DEU,2020-07-10,1.1371143,4.821976141574031,NA
DEU,2020-07-11,1.0415707,4.792608615865292,NA
DEU,2020-07-12,0.94053453,4.763740861959589,NA
DEU,2020-07-13,0.8385479,4.732406739681854,NA
DEU,2020-07-14,0.76773185,4.717797267230638,NA
DEU,2020-07-15,0.71760535,4.713364302289607,NA
DEU,2020-07-16,0.7131818,4.725503025607916,NA
DEU,2020-07-17,0.7381302,4.749096343421383,NA
DEU,2020-07-18,0.7513843,4.758199564517449,NA
DEU,2020-07-19,0.7425551,4.7510472422639145,NA
DEU,2020-07-20,0.7179357,4.737441694179646,NA
DEU,2020-07-21,0.70835966,4.736305981923074,NA
DEU,2020-07-22,0.70913845,4.739345134779377,NA
DEU,2020-07-23,0.73255354,4.749860786193887,NA
DEU,2020-07-24,0.78257376,4.773072247684508,NA
DEU,2020-07-25,0.8085373,4.789410660427309,NA
DEU,2020-07-26,0.816594,4.789063850191455,NA
DEU,2020-07-27,0.7904807,4.773661460022054,NA
DEU,2020-07-28,0.7700785,4.767644119898279,NA
DEU,2020-07-29,0.7697094,4.771583884177583,NA
DEU,2020-07-30,0.8202606,4.794551848376295,NA
DEU,2020-07-31,0.8844471,4.823193262970176,NA
DEU,2020-08-01,0.9286241,4.844271293915185,NA
DEU,2020-08-02,0.94970053,4.840669578349986,NA
DEU,2020-08-03,0.9529973,4.831354985541751,NA
DEU,2020-08-04,0.94983834,4.828140967313896,NA
DEU,2020-08-05,0.9627096,4.830573384789156,NA
DEU,2020-08-06,1.074215,4.87966565139626,NA
DEU,2020-08-07,1.2001798,4.930519714001502,NA
DEU,2020-08-08,1.26279,4.951723691821636,NA
DEU,2020-08-09,1.2916625,4.954127999414622,NA
DEU,2020-08-10,1.2339026,4.920085836789973,NA
DEU,2020-08-11,1.185056,4.890462401633514,NA
DEU,2020-08-12,1.1403832,4.874891717233873,NA
DEU,2020-08-13,1.239952,4.919273935774667,NA
DEU,2020-08-14,1.3097806,4.9563026821251315,NA
DEU,2020-08-15,1.2948892,4.952670301233815,NA
DEU,2020-08-16,1.2826678,4.944748060256684,NA
DEU,2020-08-17,1.0701903,4.847035919090053,NA
DEU,2020-08-18,0.9870139,4.805906780561572,NA
DEU,2020-08-19,0.9341376,4.784561523203253,NA
DEU,2020-08-20,0.95722884,4.7904540116421215,NA
DEU,2020-08-21,1.0924345,4.850460943966669,NA
DEU,2020-08-22,1.0701845,4.841152922299745,NA
DEU,2020-08-23,1.004995,4.809859322060093,NA
DEU,2020-08-24,0.8970193,4.755376164134189,NA
DEU,2020-08-25,0.835578,4.721789235577025,NA
DEU,2020-08-26,0.8218658,4.71331939949065,NA
DEU,2020-08-27,0.87497276,4.733174102961607,NA
DEU,2020-08-28,0.9850616,4.772529398399544,NA
DEU,2020-08-29,0.9767806,4.767037384517236,NA
DEU,2020-08-30,1.0460353,4.786609528911824,NA
DEU,2020-08-31,0.9400196,4.731022784309092,NA
DEU,2020-09-01,0.819794,4.6698593311138215,NA
DEU,2020-09-02,0.8293878,4.665617659397619,NA
DEU,2020-09-03,0.9203666,4.6943773545350975,NA
DEU,2020-09-04,0.98984563,4.7217209687200725,NA
DEU,2020-09-05,0.9248598,4.6993911353553335,NA
DEU,2020-09-06,0.7750558,4.6500290868910765,NA
DEU,2020-09-07,0.6294322,4.602279888555246,NA
DEU,2020-09-08,0.5199443,4.576337022659716,NA
DEU,2020-09-09,0.42642272,4.567100918483806,NA
DEU,2020-09-10,0.43000364,4.601278884695548,NA
DEU,2020-09-11,0.47764277,4.654851574486482,NA
DEU,2020-09-12,0.49352705,4.696309270080509,NA
DEU,2020-09-13,0.520127,4.733108391548497,NA
DEU,2020-09-14,0.5504475,4.757559608366447,NA
DEU,2020-09-15,0.5357247,4.748606793393718,NA
DEU,2020-09-16,0.5362716,4.752490337908474,NA
DEU,2020-09-17,0.58058286,4.777248573051007,NA
DEU,2020-09-18,0.66197664,4.814270018133348,NA
DEU,2020-09-19,0.673461,4.825302234267577,NA
DEU,2020-09-20,0.694869,4.836552028191879,NA
DEU,2020-09-21,0.620775,4.833516525969639,NA
DEU,2020-09-22,0.6962921,4.8931441574151835,NA
DEU,2020-09-23,1.1056008,5.060703880082878,NA
DEU,2020-09-24,1.9392333,5.455057053448561,NA
DEU,2020-09-25,2.695213,5.947292487528148,NA
DEU,2020-09-26,2.943775,6.301181302827973,NA
DEU,2020-09-27,2.6458123,6.361803732055311,NA
DNK,2020-04-11,21.23936,18.72668967149533,NA
DNK,2020-04-12,19.0647,16.967879892017717,NA
DNK,2020-04-13,17.86307,15.939982541315082,NA
DNK,2020-04-14,16.688435,14.954604855655,NA
DNK,2020-04-15,15.466525,13.931377396043997,NA
DNK,2020-04-16,14.578322,13.23618423118158,NA
DNK,2020-04-17,14.006923,12.83253362298775,NA
DNK,2020-04-18,13.748414,12.713141826382756,NA
DNK,2020-04-19,13.954945,13.012867644363881,NA
DNK,2020-04-20,14.215761,13.378312176722373,NA
DNK,2020-04-21,14.4269905,13.6031766323822,NA
DNK,2020-04-22,14.593802,13.692612786131129,NA
DNK,2020-04-23,14.719381,13.750437369413637,NA
DNK,2020-04-24,14.3387985,13.50159262872981,NA
DNK,2020-04-25,13.678897,13.0615758642677,NA
DNK,2020-04-26,12.505274,12.34907139268506,NA
DNK,2020-04-27,11.518649,11.754698518829342,NA
DNK,2020-04-28,10.570057,11.245948346381777,NA
DNK,2020-04-29,9.633567,10.739124978591938,NA
DNK,2020-04-30,8.726321,10.22494339278749,NA
